id,original_title,genres1
5549,RoboCop 2,Action
34636,The Neverending Story II: The Next Chapter,Drama
11595,Another 48 Hrs.,Thriller
9399,Lionheart,Action
17466,Death Warrant,Action
483,Wild at Heart,Comedy
1551,Flatliners,Drama
2291,"Jacob's Ladder",Drama
9768,Cry-Baby,Music
41823,"Mo' Better Blues",Drama
19384,Dark Angel,Action
8592,Dick Tracy,Adventure
9556,Darkman,Action
19185,Night of the Living Dead,Horror
9586,The Bonfire of the Vanities,Comedy
10173,Marked for Death,Action
951,Kindergarten Cop,Comedy
9558,King of New York,Thriller
19158,Graveyard Shift,Drama
24016,The Sheltering Sky,Adventure
11309,Hardware,Horror
20701,Tales from the Darkside: The Movie,Fantasy
9569,Hard to Kill,Action
11135,The Rescuers Down Under,Adventure
27274,Frankenhooker,Comedy
20481,Nightbreed,Action
32669,The Two Jakes,Crime
9548,The Adventures of Ford Fairlane,Action
2612,Mr. Destiny,Fantasy
22414,Postcards from the Edge,Comedy
31225,Paris is Burning,Documentary
771,Home Alone,Comedy
4587,Mermaids,Comedy
16094,House Party,Comedy
12230,One Hundred and One Dalmatians,Adventure
164,"Breakfast at Tiffany's",Comedy
1725,West Side Story,Music
10911,The Guns of Navarone,Action
821,Judgment at Nuremberg,Drama
36362,King of Kings,Drama
28501,The Pit and the Pendulum,Horror
18647,One-Eyed Jacks,Western
430,"One, Two, Three",Comedy
248,Pocketful of Miracles,Comedy
539,Psycho,Drama
966,The Magnificent Seven,Action
967,Spartacus,Action
284,The Apartment,Comedy
18973,Cinderfella,Comedy
103,Taxi Driver,Crime
1366,Rocky,Drama
7340,Carrie,Horror
794,The Omen,Horror
10803,"Logan's Run",Adventure
10730,King Kong,Action
891,"All the President's Men",Drama
10649,The Enforcer,Action
5854,Family Plot,Comedy
10747,The Outlaw Josey Wales,Drama
10518,Marathon Man,Thriller
10774,Network,Drama
12268,The Pink Panther Strikes Again,Comedy
19610,A Star Is Born,Drama
23479,The Bad News Bears,Comedy
137,Groundhog Day,Romance
9479,The Nightmare Before Christmas,Fantasy
424,"Schindler's List",Drama
329,Jurassic Park,Adventure
9739,Demolition Man,Action
788,Mrs. Doubtfire,Comedy
5503,The Fugitive,Adventure
9386,In the Line of Fire,Action
9800,Philadelphia,Drama
9571,Dazed and Confused,Comedy
9593,Last Action Hero,Adventure
9559,A Perfect World,Crime
8005,Robin Hood: Men in Tights,Comedy
9350,Cliffhanger,Action
867,Sliver,Drama
1499,Teenage Mutant Ninja Turtles III,Action
864,Cool Runnings,Comedy
858,Sleepless in Seattle,Comedy
11969,Tombstone,Action
9024,For Love or Money,Comedy
6075,"Carlito's Way",Action
9255,Hot Shots! Part Deux,Action
319,True Romance,Action
9607,Super Mario Bros.,Adventure
6279,Sister Act 2: Back in the Habit,Music
9944,The Pelican Brief,Action
10057,The Three Musketeers,Action
5550,RoboCop 3,Action
1587,"What's Eating Gilbert Grape",Romance
12139,Dennis the Menace,Family
10909,Kalifornia,Thriller
1607,A Bronx Tale,Drama
10440,Manhattan Murder Mystery,Comedy
37094,Falling Down,Crime
37233,The Firm,Drama
10349,The Dark Half,Mystery
10439,Hocus Pocus,Comedy
7984,In the Name of the Father,Drama
4722,Body Snatchers,Horror
1634,Free Willy,Family
713,The Piano,Romance
35588,Geronimo: An American Legend,Action
9272,The Good Son,Drama
2019,Hard Target,Action
1245,The Remains of the Day,Drama
14919,Batman: Mask of the Phantasm,Animation
10436,The Age of Innocence,Drama
7305,Alive,Action
10285,Jason Goes to Hell: The Final Friday,Horror
9644,"National Lampoon's Loaded Weapon 1",Comedy
14534,Rudy,Drama
10438,"Beethoven's 2nd",Family
10442,So I Married an Axe Murderer,Comedy
2259,The House of the Spirits,Romance
4478,Indecent Proposal,Drama
9516,Menace II Society,Drama
2149,Body of Evidence,Drama
10427,Red Rock West,Crime
11811,Leprechaun,Comedy
46828,Son of the Pink Panther,Comedy
1689,Little Buddha,Drama
507,Killing Zoe,Action
8291,Poetic Justice,Drama
25748,Children of the Corn II: The Final Sacrifice,Horror
19931,The Joy Luck Club,Drama
33408,The Crush,Drama
15613,Fire in the Sky,Drama
15797,Only the Strong,Action
41759,"Man's Best Friend",Horror
10423,Dragon: The Bruce Lee Story,Drama
28260,Return of the Living Dead 3,Horror
9261,Xi yan,Comedy
9325,The Jungle Book,Family
37247,The Graduate,Comedy
12208,Casino Royale,Adventure
667,You Only Live Twice,Action
475,Bonnie and Clyde,Crime
903,Cool Hand Luke,Crime
11206,Wait Until Dark,Crime
1654,The Dirty Dozen,Action
10633,In the Heat of the Night,Crime
1879,"Guess Who's Coming to Dinner",Comedy
16081,Doctor Dolittle,Adventure
3055,Valley of the Dolls,Music
2984,A Countess from Hong Kong,Comedy
657,From Russia With Love,Action
571,The Birds,Horror
4808,Charade,Comedy
8095,Cleopatra,Drama
5925,The Great Escape,Adventure
27759,55 Days at Peking,Action
679,Aliens,Horror
8009,Highlander,Adventure
792,Platoon,Drama
744,Top Gun,Drama
9377,"Ferris Bueller's Day Off",Drama
235,Stand by Me,Crime
9426,The Fly,Horror
10068,Nine 1/2 Weeks,Drama
9994,The Great Mouse Detective,Animation
11483,Pirates,Adventure
793,Blue Velvet,Crime
168,Star Trek IV: The Voyage Home,Science Fiction
10658,Howard the Duck,Fantasy
6978,Big Trouble in Little China,Adventure
11873,The Color of Money,Drama
192,The Name of the Rose,Drama
13597,Labyrinth,Adventure
8856,"The Karate Kid, Part II",Adventure
2099,Raw Deal,Action
9671,Crocodile Dundee,Adventure
10015,Heartbreak Ridge,Action
10136,The Golden Child,Action
11133,Poltergeist II: The Other Side,Thriller
10466,The Money Pit,Comedy
10776,Little Shop of Horrors,Horror
11416,The Mission,Adventure
5693,Hoosiers,Drama
10225,Friday the 13th Part VI: Jason Lives,Horror
14510,From Beyond,Horror
3980,Critters,Comedy
14924,Sid & Nancy,Drama
5143,Hannah and Her Sisters,Comedy
31947,King Kong Lives,Action
9941,Down and Out in Beverly Hills,Comedy
9980,Maximum Overdrive,Action
11257,A Room with a View,Drama
10013,Peggy Sue Got Married,Comedy
10017,The Wraith,Romance
16337,The Texas Chainsaw Massacre 2,Horror
31909,Invaders from Mars,Science Fiction
30194,The Manhattan Project,Science Fiction
13715,At Close Range,Crime
33061,Troll,Fantasy
2620,Armed and Dangerous,Action
26555,Club Paradise,Comedy
13766,SpaceCamp,Family
34223,Vamp,Comedy
11454,Manhunter,Crime
11886,Robin Hood,Animation
9552,The Exorcist,Drama
253,Live and Let Die,Adventure
203,Mean Streets,Drama
9461,Enter the Dragon,Crime
1705,Battle for the Planet of the Apes,Action
9277,The Sting,Comedy
838,American Graffiti,Comedy
5924,Papillon,Crime
11561,Sleeper,Science Fiction
9040,Serpico,Crime
28110,Dillinger,Action
10112,The Aristocats,Animation
1685,Beneath the Planet of the Apes,Adventure
651,MASH,Comedy
11202,Patton,Drama
9062,Love Story,Drama
11165,Tora! Tora! Tora!,History
10671,Airport,Action
2998,Zabriskie Point,Drama
11040,Little Big Man,Action
23330,The Ballad of Cable Hogue,Action
5185,The Private Life of Sherlock Holmes,Adventure
660,Thunderball,Adventure
15121,The Sound of Music,Drama
907,Doctor Zhivago,Drama
10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,Action
2428,The Greatest Story Ever Told,Drama
668,"On Her Majesty's Secret Service",Adventure
642,Butch Cassidy and the Sundance Kid,History
3116,Midnight Cowboy,Drama
576,The Wild Bunch,Adventure
621,Grease,Music
579,Jaws 2,Horror
923,Dawn of the Dead,Horror
1924,Superman,Adventure
948,Halloween,Horror
8469,Animal House,Comedy
11778,The Deer Hunter,Drama
11327,Midnight Express,Drama
123,The Lord of the Rings,Drama
4192,Death on the Nile,Mystery
28932,F.I.S.T.,Drama
17339,Force 10 from Navarone,Action
9584,Convoy,Action
11850,Invasion of the Body Snatchers,Horror
24961,The Wiz,Adventure
10766,Damien: Omen II,Action
11837,Watership Down,Adventure
396,"Who's Afraid of Virginia Woolf?",Drama
5780,Torn Curtain,Mystery
6644,El Dorado,Action
5923,The Sand Pebbles,Action
2161,Fantastic Voyage,Adventure
